policy_id,location_id,postcode,latitude,longitude,region,country,occupancy_type,construction_type,year_built,building_value,contents_value,business_interruption_value,hazard_zone,total_insured_value
POL0007948,LOC0007948,TR97 1HZ,51.25306649552909,-2.5138853206814527,South West,UK,Public Sector,Steel Frame,1958,1234700.35,310859.64,82334.52,Low,1627894.51
POL0007949,LOC0007949,NG92 8YP,52.90435548933896,-1.310695446162525,East Midlands,UK,Residential,Masonry,2014,444771.27,63779.36,0.0,Medium,508550.63
POL0007950,LOC0007950,SO64 5RD,50.99022828871808,-1.173630361788743,South East,UK,Commercial,Masonry,2022,1170849.89,240981.23,268342.51,Medium,1680173.63
POL0007951,LOC0007951,NG44 8CY,52.64386584590825,-0.94847387155841,East Midlands,UK,Industrial,Reinforced Concrete,1907,12118622.49,2526806.18,7757056.22,Low,22402484.89
POL0007952,LOC0007952,EC66 8MP,51.784699968647274,0.15385992149096678,Greater London,UK,Industrial,Masonry,1972,1906519.72,711008.79,488961.04,High,3106489.55
POL0007953,LOC0007953,HD88 4FB,53.89666502509571,-1.8732046855135427,Yorkshire and the Humber,UK,Commercial,Masonry,1980,925854.74,311875.09,173510.58,Low,1411240.41
POL0007954,LOC0007954,NW31 7GZ,51.56471221632853,0.17365075458486284,Greater London,UK,Residential,Masonry,1901,188282.74,25115.28,0.0,Medium,213398.02
POL0007955,LOC0007955,SR79 3TB,54.81415403916807,-1.5725851598698974,North East,UK,Residential,Masonry,1998,441607.21,85415.73,0.0,Medium,527022.94
POL0007956,LOC0007956,CV2 2VB,52.445470755004415,-1.258700665548016,West Midlands,UK,Residential,Masonry,1909,735949.38,138776.07,0.0,Low,874725.45
POL0007957,LOC0007957,AL54 8HN,52.478933477874065,0.9490806524643888,East of England,UK,Residential,Masonry,1997,239718.83,27800.84,0.0,Low,267519.67
POL0007958,LOC0007958,DD43 6WH,55.47262575448968,-3.1226218158283183,Scotland,UK,Commercial,Steel Frame,1903,2162694.24,442857.61,295834.31,Low,2901386.16
POL0007959,LOC0007959,W58 5KW,51.463796239901114,-0.18978970201655165,Greater London,UK,Commercial,Steel Frame,1934,2997998.81,600345.51,1137714.9,High,4736059.22
POL0007960,LOC0007960,SW68 6KZ,51.06944422763234,-0.5409520764730764,Greater London,UK,Residential,Masonry,1948,380687.39,81484.84,0.0,Low,462172.23
POL0007961,LOC0007961,SY62 5HS,51.46255510338638,-2.7556448042876247,Wales,UK,Commercial,Timber,2002,5752887.93,1185030.99,2273787.43,Low,9211706.35
POL0007962,LOC0007962,BN51 6FM,51.289153120444965,-1.1300767162996215,South East,UK,Residential,Masonry,1987,515378.38,94585.1,0.0,Medium,609963.48
POL0007963,LOC0007963,EC57 2EY,52.005905758680136,-0.24039250788377786,Greater London,UK,Residential,Timber,2013,361788.17,60243.87,0.0,High,422032.04
POL0007964,LOC0007964,WS84 7EU,52.45013893332099,-1.9341930171796615,West Midlands,UK,Industrial,Masonry,1918,80000000.0,28570266.38,50000000.0,Very High,158570266.38
POL0007965,LOC0007965,BD92 8PV,53.42405855900674,-1.3318167131022562,Yorkshire and the Humber,UK,Industrial,Masonry,1906,5178569.23,2226207.12,1961602.19,Low,9366378.54
POL0007966,LOC0007966,SE27 5RU,51.32439468679638,-0.13902683447510053,Greater London,UK,Residential,Mixed,1929,220378.63,20415.29,0.0,Low,240793.92
POL0007967,LOC0007967,PO27 8VN,51.578924430036984,-0.23992811616655085,South East,UK,Commercial,Mixed,1961,307961.85,75054.94,70339.43,Low,453356.22
POL0007968,LOC0007968,E29 8YS,51.138224387527046,0.20109323032516507,Greater London,UK,Residential,Timber,1922,812141.07,71898.3,0.0,Medium,884039.37
POL0007969,LOC0007969,PR3 8CC,53.72404251172871,-2.4851216136561236,North West,UK,Residential,Masonry,1969,122682.05,13852.77,0.0,Medium,136534.82
POL0007970,LOC0007970,SR17 7ZZ,55.14616107745455,-0.993294262509081,North East,UK,Residential,Timber,1968,405265.48,68193.22,0.0,Low,473458.7
POL0007971,LOC0007971,BT45 6FP,54.383108061420515,-5.838341477088641,Northern Ireland,UK,Residential,Mixed,1926,125990.97,26610.08,0.0,Medium,152601.05
POL0007972,LOC0007972,LU35 4MK,52.35384438190314,0.920587964882349,East of England,UK,Commercial,Masonry,2013,3210177.43,864992.1,503560.9,High,4578730.43
POL0007973,LOC0007973,W98 2YS,51.72260169300048,-0.06440416526417383,Greater London,UK,Residential,Masonry,1921,384787.75,71126.33,0.0,Medium,455914.08
POL0007974,LOC0007974,SR78 7AB,55.12206213217744,-1.9641599870470148,North East,UK,Residential,Steel Frame,1912,456193.07,90716.29,0.0,Low,546909.36
POL0007975,LOC0007975,DY86 1HG,52.53212097821907,-2.0714096809585953,West Midlands,UK,Residential,Steel Frame,1974,411590.34,46045.76,0.0,Low,457636.1
POL0007976,LOC0007976,NW85 3ET,51.162847906556856,-0.3210749287860222,Greater London,UK,Residential,Masonry,1920,396504.37,65904.2,0.0,Medium,462408.57
POL0007977,LOC0007977,NN63 7NH,53.030247789815455,-0.9924970349793265,East Midlands,UK,Commercial,Reinforced Concrete,1931,613816.38,275164.36,210034.81,High,1099015.55
POL0007978,LOC0007978,PL20 2KE,51.099331446141626,-2.944217152355451,South West,UK,Commercial,Steel Frame,2021,3198890.17,1357572.17,465852.18,High,5022314.52
POL0007979,LOC0007979,GL21 2VJ,51.6574037583141,-2.3948037248059717,South West,UK,Residential,Masonry,1946,345234.41,42491.44,0.0,Medium,387725.85
POL0007980,LOC0007980,BH6 2DA,51.70288874537298,-2.068124437672907,South West,UK,Commercial,Masonry,1905,3398696.94,1331178.48,996558.44,Low,5726433.86
POL0007981,LOC0007981,SE28 4HF,51.65780839068537,-0.2852268983249314,Greater London,UK,Residential,Mixed,1961,632226.08,92106.54,0.0,Medium,724332.62
POL0007982,LOC0007982,W56 5HZ,51.53935784826293,0.5031608983524052,Greater London,UK,Residential,Steel Frame,1963,420277.0,43140.13,0.0,High,463417.13
POL0007983,LOC0007983,CB97 2US,53.0145457193799,0.8935766189820966,East of England,UK,Residential,Masonry,1911,206808.22,40290.32,0.0,High,247098.54
POL0007984,LOC0007984,SE3 8KZ,51.65715515886716,0.14816917945901825,Greater London,UK,Commercial,Masonry,1937,625679.44,276344.86,208120.8,High,1110145.1
POL0007985,LOC0007985,BL90 5YT,53.487461996829424,-1.8003355171098028,North West,UK,Residential,Timber,1906,299488.76,56498.84,0.0,Low,355987.6
POL0007986,LOC0007986,DD8 3YM,56.235552681965196,-3.0536369500834497,Scotland,UK,Commercial,Steel Frame,1962,965100.73,279683.07,292202.29,Low,1536986.09
POL0007987,LOC0007987,PA52 6NT,55.864254426318425,-3.766164627203312,Scotland,UK,Residential,Masonry,1910,216045.07,46659.0,0.0,High,262704.07
POL0007988,LOC0007988,WV31 4VS,52.69127579333199,-1.8095138402140805,West Midlands,UK,Residential,Masonry,1927,445558.62,58519.06,0.0,Low,504077.68
POL0007989,LOC0007989,EH18 7RS,55.74672503541685,-3.617669700697958,Scotland,UK,Commercial,Masonry,1928,1001082.66,202741.1,204452.71,Very High,1408276.47
POL0007990,LOC0007990,DD65 3UN,56.13850119782731,-3.7967698022144467,Scotland,UK,Residential,Mixed,1939,237861.37,38396.84,0.0,Low,276258.21
POL0007991,LOC0007991,IP96 4PG,52.324399532484264,1.0381491554841795,East of England,UK,Residential,Reinforced Concrete,1926,805167.83,123135.95,0.0,Medium,928303.78
POL0007992,LOC0007992,GU80 7JS,51.608470008196655,-1.1265811142562072,South East,UK,Residential,Timber,1931,640475.1,81427.79,0.0,Medium,721902.89
POL0007993,LOC0007993,GU47 1ZG,51.10467514434703,-0.7550326888778277,South East,UK,Commercial,Masonry,1972,585892.2,144620.38,93663.48,Low,824176.06
POL0007994,LOC0007994,GU94 6GA,51.79064646574696,-1.1957386748023555,South East,UK,Residential,Masonry,2003,343194.06,67806.69,0.0,Low,411000.75
POL0007995,LOC0007995,W40 8AP,51.649134296081996,0.4733757451180875,Greater London,UK,Residential,Timber,1919,421541.61,37641.12,0.0,High,459182.73
POL0007996,LOC0007996,BN6 4EK,51.54937718700366,-1.1289144550535593,South East,UK,Residential,Steel Frame,1986,219692.91,37866.37,0.0,High,257559.28
POL0007997,LOC0007997,E19 6RC,51.79863899121768,-0.40787317017996866,Greater London,UK,Commercial,Steel Frame,1943,1162879.53,443762.96,320696.8,Medium,1927339.29
POL0007998,LOC0007998,CV95 5WD,52.12270623578515,-1.581717947364528,West Midlands,UK,Residential,Masonry,2000,362295.83,63786.55,0.0,Low,426082.38
POL0007999,LOC0007999,DL90 6HU,54.8645745662246,-1.7380779853214001,North East,UK,Industrial,Steel Frame,1995,2339903.4,1214797.99,1382713.39,Low,4937414.78
POL0008000,LOC0008000,SE59 8CF,51.3316566220457,-0.3072706103105518,Greater London,UK,Industrial,Reinforced Concrete,2013,6942181.21,3184631.28,3140415.28,Low,13267227.77
POL0008001,LOC0008001,BS40 1PF,51.84734935970752,-1.9561504690022065,South West,UK,Public Sector,Masonry,1956,2659999.11,565132.14,302640.03,High,3527771.28
POL0008002,LOC0008002,NR81 8GV,52.74309401812049,1.1318458360474548,East of England,UK,Retail,Steel Frame,2021,214908.54,107101.48,82147.17,Medium,404157.19
POL0008003,LOC0008003,NW12 7DM,51.637755952736505,-0.671868524934583,Greater London,UK,Public Sector,Reinforced Concrete,2014,5602960.58,1881345.17,622778.85,High,8107084.6
POL0008004,LOC0008004,LE13 5JR,52.9022930831879,-0.3385332943229986,East Midlands,UK,Industrial,Masonry,1954,4018481.08,1021341.15,2651785.21,Low,7691607.44
POL0008005,LOC0008005,YO50 1PM,53.67882595794926,-0.9737250995865354,Yorkshire and the Humber,UK,Residential,Steel Frame,1901,302379.99,51639.38,0.0,Medium,354019.37
POL0008006,LOC0008006,L6 8VD,53.49621002932855,-3.2602941066241957,North West,UK,Residential,Masonry,1963,425519.93,39431.22,0.0,Low,464951.15
POL0008007,LOC0008007,EX7 1ZB,,,South West,UK,Residential,Timber,1943,282518.67,48523.86,0.0,Low,331042.53
POL0008008,LOC0008008,SO78 6VJ,51.44078112878065,-0.5095406182955428,South East,UK,Residential,Timber,1972,737397.81,116246.5,0.0,Low,853644.31
POL0008009,LOC0008009,NR82 5EV,51.77350829596321,0.19108557971823958,East of England,UK,Residential,Reinforced Concrete,1950,425424.33,46791.29,0.0,Low,472215.62
POL0008010,LOC0008010,W60 8KE,51.56456200626399,0.05370359657066204,Greater London,UK,Retail,Timber,1958,632325.43,192663.87,231578.11,Low,1056567.41
POL0008011,LOC0008011,PA14 7AN,56.333142083205836,-2.945508702635547,Scotland,UK,Retail,Masonry,1975,3262684.17,1623512.24,736349.28,Low,5622545.69
POL0008012,LOC0008012,WA55 8MG,53.14658385497779,-2.161642663611733,North West,UK,Residential,Mixed,1933,228710.71,30942.9,0.0,Very High,259653.61
POL0008013,LOC0008013,CB40 1DR,52.40870368468068,0.005391080495090961,East of England,UK,Residential,Mixed,1918,568700.57,72247.89,0.0,Medium,640948.46
POL0008014,LOC0008014,SO34 2RN,51.44228262847336,-1.1056213666965253,South East,UK,Residential,Masonry,1990,401128.48,66980.04,0.0,Medium,468108.52
POL0008015,LOC0008015,CB39 5YG,52.057185939351186,0.9071352796660155,East of England,UK,Residential,Timber,1902,395785.36,41623.87,0.0,Low,437409.23
POL0008016,LOC0008016,PA27 5GE,55.63138917256378,-3.029885785438613,Scotland,UK,Residential,Masonry,2003,150215.39,12447.89,0.0,Low,162663.28
POL0008017,LOC0008017,DY85 8SG,,,West Midlands,UK,Retail,Masonry,2001,1001228.4,473690.35,416465.72,Low,1891384.47
POL0008018,LOC0008018,,53.486242606418074,-2.121089002974728,Yorkshire and the Humber,UK,Industrial,Steel Frame,1956,3931500.1,1424613.44,839004.73,High,6195118.27
POL0008019,LOC0008019,ST14 7DJ,52.56429301005492,-1.9991830688697267,West Midlands,UK,Residential,Masonry,1947,246698.82,32103.4,0.0,Low,278802.22
POL0008020,LOC0008020,NE73 2CV,55.79104207349824,-1.4435705790276858,North East,UK,Residential,Masonry,1955,111154.28,16693.82,0.0,Very High,127848.1
POL0008021,LOC0008021,CV14 4TU,52.50248527927717,-1.956074623157038,West Midlands,UK,Commercial,Steel Frame,2015,754580.07,318705.46,202233.23,Low,1275518.76
POL0008022,LOC0008022,LL29 3WT,51.140542683276955,-2.964825009877253,Wales,UK,Commercial,Timber,1918,1835776.61,746866.2,444857.5,Medium,3027500.31
POL0008023,LOC0008023,DD7 1MT,55.93113939264418,-3.2180591997031853,Scotland,UK,Commercial,Reinforced Concrete,1955,2202366.14,727497.51,490298.82,Low,3420162.47
POL0008024,LOC0008024,CH36 1ZE,53.50724413113963,-2.158539238631447,North West,UK,Public Sector,Timber,1964,2467053.79,601846.02,185115.29,High,3254015.1
POL0008025,LOC0008025,GU97 8GG,50.967508419143094,-0.6600312575790459,South East,UK,Residential,Mixed,1954,949458.41,129475.77,0.0,Medium,1078934.18
POL0008026,LOC0008026,PR60 7FR,53.24379557505154,-2.2950522350380784,North West,UK,Residential,Timber,1994,103905.78,15336.45,0.0,High,119242.23
POL0008027,LOC0008027,IV22 5FK,56.31335337778628,-2.512109534937357,Scotland,UK,Public Sector,Masonry,1977,3321853.82,481497.07,307184.82,Low,4110535.71
POL0008028,LOC0008028,RH14 3GC,50.97836155718461,-0.9666069654836333,South East,UK,Commercial,Timber,1932,1396849.13,577893.95,251779.72,Medium,2226522.8
POL0008029,LOC0008029,B35 2UW,52.56261569184649,-2.4632614099527497,West Midlands,UK,Commercial,Steel Frame,1928,802734.56,131641.51,239315.02,Medium,1173691.09
POL0008030,LOC0008030,G13 8YS,56.17802558203709,-3.1441201825826144,Scotland,UK,Residential,Masonry,1974,280545.49,28289.44,0.0,Low,308834.93
POL0008031,LOC0008031,CH44 3TA,53.5351646867946,-2.591270108969935,North West,UK,Residential,Masonry,2000,106593.75,9935.46,0.0,Low,116529.21
POL0008032,LOC0008032,CM52 6XD,52.356108260146776,1.0361251034281762,East of England,UK,Residential,Timber,1963,805304.56,112781.09,0.0,Medium,918085.65
POL0008033,LOC0008033,RG68 8RE,51.49014340744326,-1.1733956423659604,South East,UK,Residential,Timber,2009,443919.71,51852.06,0.0,High,495771.77
POL0008034,LOC0008034,EC46 3WZ,51.38510059094702,-0.04384963129213307,Greater London,UK,Residential,Timber,1920,254269.7,45210.61,0.0,Medium,299480.31
POL0008035,LOC0008035,IV41 6SF,55.966963265946575,-2.84446759473463,Scotland,UK,Retail,Mixed,1969,450060.92,187543.77,200045.88,High,837650.57
POL0008036,LOC0008036,E75 3TS,51.37272767949323,-0.5905846290415135,Greater London,UK,Residential,Masonry,2004,444081.44,41767.76,0.0,Medium,485849.2
POL0008037,LOC0008037,RG9 2FV,51.55512810164974,-1.1595613441395072,South East,UK,Residential,Timber,1918,170956.35,19439.56,0.0,Low,190395.91
POL0008038,LOC0008038,SA26 6ST,51.70103094573018,-3.1762353204261116,Wales,UK,Residential,Mixed,1913,394669.57,67394.78,0.0,Low,462064.35
POL0008039,LOC0008039,OX72 6MT,51.637847697222156,-1.3635404777576994,South East,UK,Commercial,Masonry,1948,4311831.07,1348657.21,1445199.4,Medium,7105687.68
POL0008040,LOC0008040,BT31 3TP,54.63744815370435,-6.195820018805889,Northern Ireland,UK,Public Sector,Masonry,2002,4572891.36,1198563.4,374985.93,Medium,6146440.69
POL0008041,LOC0008041,BT69 8YJ,54.255595377138654,-6.257320993666986,Northern Ireland,UK,Industrial,Masonry,1917,4102552.57,1448467.87,2414933.44,Medium,7965953.88
POL0008042,LOC0008042,SO6 8NE,51.302046414302765,-0.5051160797309362,South East,UK,Commercial,Masonry,1958,1483798.11,279771.58,499114.41,Low,2262684.1
POL0008043,LOC0008043,W98 2EJ,51.34733668814205,-0.6107852951057248,Greater London,UK,Residential,Timber,1957,232722.69,26568.35,0.0,Medium,259291.04
POL0008044,LOC0008044,BS96 2JM,51.49131367829907,-2.5768113489424835,South West,UK,Residential,Timber,2009,222571.34,27894.7,0.0,High,250466.04
POL0008045,LOC0008045,B32 5XE,52.34842515663714,-1.9516649170215281,West Midlands,UK,Industrial,Reinforced Concrete,1901,25012446.08,12766853.4,5272668.0,Medium,43051967.48
POL0008046,LOC0008046,E23 3AS,51.780543584079034,0.1272681908516871,Greater London,UK,Commercial,Masonry,2001,1513866.97,293158.95,491242.61,Medium,2298268.53
POL0008047,LOC0008047,BH55 6XU,51.618084457924645,-3.037697938117687,South West,UK,Residential,Masonry,1983,187732.67,30098.47,0.0,High,217831.14
POL0008048,LOC0008048,W67 1BG,52.315433457280285,0.27187583990420433,Greater London,UK,Residential,Steel Frame,1901,213299.79,19416.64,0.0,Medium,232716.43
POL0008049,LOC0008049,CF61 1AS,51.62636799769344,-3.6215384742709396,Wales,UK,Residential,Steel Frame,1949,291186.07,52240.65,0.0,Low,343426.72
POL0008050,LOC0008050,E37 1SX,51.77256443156555,-0.3180288339137447,Greater London,UK,Residential,Masonry,1902,848257.49,86698.71,0.0,Medium,934956.2
POL0008051,LOC0008051,N61 8NS,51.452804174701924,-0.7662961249025275,Greater London,UK,Retail,Masonry,1938,208515.0,81614.76,71997.41,Very High,362127.17
POL0008052,LOC0008052,SW7 7UU,51.159584735936654,0.0390476695543113,Greater London,UK,Residential,Steel Frame,1981,246468.81,43340.96,0.0,Medium,289809.77
POL0008053,LOC0008053,LE27 4GF,53.236545709075735,-0.8978363204778865,East Midlands,UK,Commercial,Masonry,1920,1139072.92,316732.22,152565.4,Low,1608370.54
POL0008054,LOC0008054,CO29 6HT,52.42272931908802,0.6929887463553115,East of England,UK,Residential,Timber,1929,422251.88,53535.47,0.0,Low,475787.35
POL0008055,LOC0008055,PA2 1KZ,55.83942203569746,-3.0785198454451503,Scotland,UK,Public Sector,Masonry,1986,987054.96,327419.48,184074.52,Low,1498548.96
POL0008056,LOC0008056,BB45 6AA,53.710794330468076,-2.2407523431252354,North West,UK,Residential,Masonry,1956,102832.74,9221.24,0.0,Medium,112053.98
POL0008057,LOC0008057,OX80 3DB,51.793370565575756,-1.0598263202500828,South East,UK,Commercial,Masonry,1908,410088.14,105937.26,133350.28,Medium,649375.68
POL0008058,LOC0008058,BN7 4SV,51.18002189811711,-0.9820376519755802,South East,UK,Residential,Steel Frame,1902,202965.74,21841.23,0.0,High,224806.97
POL0008059,LOC0008059,B82 2JE,52.515872237912674,-1.9215714255650356,West Midlands,UK,Industrial,Steel Frame,1989,5569489.36,2659471.26,2259814.21,High,10488774.83
POL0008060,LOC0008060,HD58 7BP,54.159383557047036,-1.2430852473248653,Yorkshire and the Humber,UK,Residential,Masonry,1919,348260.82,30914.74,0.0,Low,379175.56
POL0008061,LOC0008061,NR63 3AH,51.839836523185916,1.3006594653953487,East of England,UK,Residential,Masonry,1943,379102.9,36354.38,0.0,Low,415457.28
POL0008062,LOC0008062,PO71 8GY,50.686903222967835,-0.16071073831605098,South East,UK,Residential,Timber,1922,234169.3,32314.69,0.0,Medium,266483.99
POL0008063,LOC0008063,LE91 1ZY,52.874354456204074,-1.23013573992757,East Midlands,UK,Commercial,Masonry,1949,1622458.96,407289.78,274646.32,Low,2304395.06
POL0008064,LOC0008064,EC19 6FB,51.49039545308738,0.01877806447926858,Greater London,UK,Residential,Masonry,2012,578355.42,89994.76,0.0,Low,668350.18
POL0008065,LOC0008065,LN67 4NE,52.95472630364528,-1.2087901717581615,East Midlands,UK,Residential,Masonry,1996,381282.56,31224.42,0.0,Low,412506.98
POL0008066,LOC0008066,WC92 2SK,51.87369712661973,0.0873265103053229,Greater London,UK,Commercial,Masonry,2000,1380206.79,598423.8,225517.76,Low,2204148.35
POL0008067,LOC0008067,ST38 1VU,52.21773492077618,-1.6089439125524247,West Midlands,UK,Industrial,Steel Frame,1986,1155664.49,609037.43,635077.83,Low,2399779.75
POL0008068,LOC0008068,GU11 8AD,51.60124996089134,-1.1853040157208632,South East,UK,Residential,Reinforced Concrete,2018,421834.32,47586.4,0.0,Low,469420.72
POL0008069,LOC0008069,PR50 2ED,53.70259875938141,-2.3024775884647553,North West,UK,Residential,Masonry,2001,513438.71,57178.55,0.0,Low,570617.26
POL0008070,LOC0008070,HU49 3TA,53.73873142780497,-1.643686984624515,Yorkshire and the Humber,UK,Commercial,Masonry,1936,1661800.92,654999.5,561508.47,Medium,2878308.89
POL0008071,LOC0008071,M63 7HY,52.80092694405333,-2.4427457465151483,North West,UK,factory,Masonry,1959,1088700.23,217825.61,263698.02,Very High,1570223.86
POL0008072,LOC0008072,BB20 1BJ,53.68048850779517,-2.2511162723034297,North West,UK,Commercial,Masonry,1904,1382840.66,402659.69,182169.82,Low,1967670.17
POL0008073,LOC0008073,EX16 5WF,51.09464779964039,-2.2213401230270255,South West,UK,Residential,Mixed,1977,201815.77,39219.74,0.0,Very High,241035.51
POL0008074,LOC0008074,CB28 6PV,52.15689195532784,0.2534013135486213,East of England,UK,Retail,Masonry,2013,323269.88,167937.56,116777.75,Low,607985.19
POL0008075,LOC0008075,EH91 6ZR,56.57098348926788,-3.588505585905347,Scotland,UK,Residential,Masonry,1937,533164.53,113166.27,0.0,Low,646330.8
