postcode,region,location_count,total_tiv,avg_risk_score
RG89 2UV,South East,1,672656.24,17.445
LE30 4KM,East Midlands,1,672647.47,26.838
GL54 3NT,South West,1,672484.59,13.419
OX15 1ZR,South East,1,672414.31,14.76
RG90 6AT,South East,1,672209.41,53.673
PO49 5XC,South East,1,672147.24,40.255
WN95 3NK,North West,1,672134.84,40.255
SW84 7XM,Greater London,1,672083.22,53.673
NP12 7MC,Wales,1,672045.43,26.836
W32 2VG,Greater London,1,671905.68,13.418
CV51 7ZY,West Midlands,1,671361.99,13.417
WC32 1DZ,Greater London,1,671290.92,13.417
IP94 4MU,East of England,1,671226.34,40.251
SE20 4ZJ,Greater London,1,671144.06,13.417
SO80 7PA,South East,1,670997.03,13.417
G27 8WE,Scotland,1,670850.2,26.833
WN15 4WA,North West,1,670654.52,40.248
BT87 4BB,Northern Ireland,1,670489.41,13.416
BS20 3KU,South West,1,670422.63,13.416
OX61 3UV,South East,1,670283.52,40.246
RG19 3FP,South East,1,670272.74,80.493
S1 2HU,Yorkshire and the Humber,1,669926.4,40.245
NN69 1KE,East Midlands,1,669653.1,13.415
WA36 2EM,North West,1,669623.14,16.097
W38 3FX,Greater London,1,669471.09,53.657
CH47 3BW,North West,1,669440.86,32.194
RG82 6RK,South East,1,669371.13,26.828
EC19 6FB,Greater London,1,668350.18,13.413
BB57 4NP,North West,1,668301.54,13.412
SO96 2AV,South East,1,668147.48,40.237
E17 6WM,Greater London,1,667978.94,13.412
WC7 2TZ,Greater London,1,667778.12,26.823
WC68 3ET,Greater London,1,667676.31,48.282
NE90 6BH,North East,1,667567.36,13.411
NP8 3CP,Wales,1,667482.83,13.411
DD27 4RJ,Scotland,1,667432.3,13.411
B18 4KJ,West Midlands,1,667092.29,13.411
RG34 7NM,South East,1,666970.68,13.411
SO37 4FN,South East,1,666879.47,52.3
PO46 6UN,South East,1,666845.82,16.092
ST57 2DU,West Midlands,1,666656.85,13.41
SE44 2WR,Greater London,1,666539.55,40.23
N77 7AZ,Greater London,1,666473.51,53.639
LE83 8TE,East Midlands,1,666417.75,13.41
YO23 1BY,Yorkshire and the Humber,1,666381.72,13.41
YO58 5HW,Yorkshire and the Humber,1,665968.48,40.227
AB27 1TP,Scotland,1,665908.85,26.818
GL59 1BY,South West,1,665800.82,26.817
NP57 1CT,Wales,1,665653.0,26.817
E89 3XK,Greater London,1,665651.07,53.634
CB70 4HS,East of England,1,665549.8,26.817
IV37 3XF,Scotland,1,665521.19,13.408
WA13 4TJ,North West,1,665461.94,16.09
HU4 6SM,Yorkshire and the Humber,1,665396.07,13.408
LL37 4GJ,Wales,1,665235.31,40.224
WN91 8FJ,North West,1,665021.7,13.408
BB17 6DT,North West,1,665002.05,16.089
W64 5KP,Greater London,1,664729.04,40.221
SE23 8US,Greater London,1,664600.19,26.814
M65 7DM,North West,1,664486.94,26.814
LN93 4FH,East Midlands,1,664479.2,40.22
RH40 5RB,South East,1,663706.05,40.217
WN47 6KF,North West,1,663623.05,26.811
BB48 7ZP,North West,1,663616.97,53.622
SR32 5AR,North East,1,663490.82,13.405
LS25 6ZF,Yorkshire and the Humber,1,662786.6,26.808
BA75 4PP,South West,1,662342.67,53.614
SY42 5RG,Wales,1,662273.9,13.403
W12 8KW,Greater London,1,661936.49,40.209
DN75 1XM,Yorkshire and the Humber,1,661777.45,26.805
GU3 4CN,South East,1,661775.5,26.805
NW94 6VD,Greater London,1,661734.62,40.208
DE34 5AX,East Midlands,1,661698.25,26.805
PO29 6UV,South East,1,661509.12,13.402
NW89 6HR,Greater London,1,661418.26,52.268
SE50 5EG,Greater London,1,661306.44,13.402
M71 8ZU,North West,1,661041.97,40.205
AL91 1XD,East of England,1,660651.13,13.401
HD11 4ZK,Yorkshire and the Humber,1,660333.42,53.602
DL49 7WE,North East,1,660308.6,26.801
N48 2BP,Greater London,1,660102.5,26.8
CM29 4DN,East of England,1,659764.85,13.4
CM4 5VV,East of England,1,659714.67,32.159
LE4 4PK,East Midlands,1,659691.25,13.4
CO37 5BR,East of England,1,659417.36,32.158
CM16 2SJ,East of England,1,659161.1,13.399
IV64 4RG,Scotland,1,658403.48,13.398
RG53 4EB,South East,1,658236.57,26.795
CB71 7VA,East of England,1,657732.28,26.793
NW22 1ND,Greater London,1,657183.0,13.396
BH59 8RB,South West,1,657057.29,13.396
PR78 8VU,North West,1,656914.89,26.791
B74 4SG,West Midlands,1,656675.84,26.79
CV63 2YV,West Midlands,1,656535.93,17.413
NG97 4WA,East Midlands,1,656108.02,40.182
N80 8GK,Greater London,1,655654.68,26.787
PA55 7WP,Scotland,1,655620.23,13.393
TR75 7HT,South West,1,655568.09,53.573
M14 7NH,North West,1,655448.98,26.786
E95 6CH,Greater London,1,655437.75,40.179
LE65 1AN,East Midlands,1,655181.56,34.821
WV23 4VY,West Midlands,1,655138.2,26.785
DL78 8ZC,North East,1,655126.62,40.178
CH34 7EN,North West,1,655081.47,13.393
DE75 3ZY,East Midlands,1,655045.51,13.392
TR91 1PC,South West,1,655023.53,13.392
RH23 5XR,South East,1,655008.9,26.785
BT86 7VU,Northern Ireland,1,654933.27,40.177
HG98 6PN,Yorkshire and the Humber,1,654145.44,26.782
OX38 1HZ,South East,1,653872.72,40.172
YO24 3MT,Yorkshire and the Humber,1,653783.75,13.391
N56 4ZR,Greater London,1,653561.17,13.39
M87 6NX,North West,1,653423.72,13.39
IP39 3WU,East of England,1,653203.55,32.135
SO78 4SS,South East,1,652981.01,13.389
M85 8DX,North West,1,652789.59,32.134
E55 3BY,Greater London,1,652698.11,26.778
SA84 3JB,Wales,1,652531.51,16.066
G83 1WN,Scotland,1,652492.77,40.166
AL18 3BZ,East of England,1,652422.86,13.388
SY20 7VY,Wales,1,652393.1,26.777
CM62 7DJ,East of England,1,651936.58,40.163
LL93 4KB,Wales,1,651677.75,26.775
PA94 7PM,Scotland,1,651534.47,26.774
BD13 1KD,Yorkshire and the Humber,1,651413.89,13.387
TS3 6XX,North East,1,650947.8,26.772
WS12 8XT,West Midlands,1,650880.82,40.158
EX68 6ST,South West,1,650722.78,40.158
CM61 6PE,East of England,1,650659.36,13.386
CH24 3KA,North West,1,650627.84,13.386
LD68 6KH,Wales,1,650587.16,13.386
EH52 8ZA,Scotland,1,650586.6,14.724
WV25 1JC,West Midlands,1,650520.09,16.063
BT96 1CJ,Northern Ireland,1,650478.38,16.063
BB75 5DU,North West,1,650408.48,13.385
CM50 5SJ,East of England,1,650339.76,26.771
RH49 4SN,South East,1,650287.89,26.77
LE28 6KV,East Midlands,1,650103.42,26.77
S55 6MU,Yorkshire and the Humber,1,650045.63,13.385
WN3 6BD,North West,1,649772.31,26.769
WC9 7NE,Greater London,1,649760.61,40.153
NN82 1DZ,East Midlands,1,649524.47,13.384
RG10 3VH,South East,1,649513.66,40.152
OX80 3DB,South East,1,649375.68,32.121
WC10 1VT,Greater London,1,649261.08,16.06
CO15 7WB,East of England,1,648914.52,13.383
W30 3HW,Greater London,1,648835.94,64.238
OX29 5TH,South East,1,648583.47,26.765
BT46 6EY,Northern Ireland,1,648523.86,13.382
CH60 3BW,North West,1,648522.45,13.382
LN15 6RN,East Midlands,1,648007.92,17.396
EC25 5DD,Greater London,1,647933.3,13.382
AL1 5FC,East of England,1,647740.96,40.144
S55 4SB,Yorkshire and the Humber,1,647727.15,26.762
ST64 2XH,West Midlands,1,647137.65,26.761
EH34 5DZ,Scotland,1,646845.43,40.14
GL15 3MS,South West,1,646842.95,29.436
EH91 6ZR,Scotland,1,646330.8,13.379
LN12 7FD,East Midlands,1,646329.23,13.379
BN83 4FF,South East,1,646285.92,26.758
SO17 8JZ,South East,1,646058.52,26.757
LS42 7FF,Yorkshire and the Humber,1,646000.42,13.379
SE85 6KE,Greater London,1,645994.99,26.757
NP48 2AA,Wales,1,645921.52,26.757
IP14 5DY,East of England,1,645496.73,26.756
W87 6RS,Greater London,1,645393.37,13.378
BT35 6PY,Northern Ireland,1,645301.64,26.755
DD5 6XP,Scotland,1,645023.32,13.377
DE2 2KW,East Midlands,1,644798.73,40.13
GL72 3SH,South West,1,644770.07,13.377
LE96 1DK,East Midlands,1,644164.66,13.376
LN50 8KF,East Midlands,1,644089.92,13.376
WN84 2GT,North West,1,643900.99,53.501
WV40 2DW,West Midlands,1,643860.36,13.375
N59 2PS,Greater London,1,643751.67,40.125
E61 7BJ,Greater London,1,643588.63,13.375
SY31 2WT,Wales,1,643335.82,13.374
BD27 2KY,Yorkshire and the Humber,1,643313.27,26.749
E76 6RF,Greater London,1,643251.56,17.387
HD22 4TK,Yorkshire and the Humber,1,643237.24,26.749
BA65 8UG,South West,1,643163.48,13.374
LL97 3SX,Wales,1,643135.97,29.423
LN11 6BX,East Midlands,1,643021.2,13.374
EC39 7UG,Greater London,1,642812.92,13.374
W83 6SC,Greater London,1,642542.26,40.12
WC20 7WE,Greater London,1,642289.28,13.373
BT65 4RE,Northern Ireland,1,642267.93,13.373
W80 1CN,Greater London,1,642060.05,53.49
DY69 6BE,West Midlands,1,642011.22,32.094
LN70 4GX,East Midlands,1,642006.37,13.372
SE44 2FC,Greater London,1,641963.39,13.372
N81 7HB,Greater London,1,641898.84,40.117
LL61 6PY,Wales,1,641808.02,53.488
NW62 6GV,Greater London,1,641668.53,13.372
PA13 2BV,Scotland,1,641661.79,13.372
WN92 5RB,North West,1,641330.39,40.114
BH57 5UZ,South West,1,641256.11,40.114
DN25 2GC,Yorkshire and the Humber,1,641142.98,48.136
CB40 1DR,East of England,1,640948.46,26.741
AB31 3DT,Scotland,1,640907.02,32.09
EC70 8BP,Greater London,1,640861.32,26.741
CH42 2ZT,North West,1,640826.49,13.371
GL8 8FH,South West,1,640704.08,53.481
LE83 6WS,East Midlands,1,640511.54,13.37
SY51 3VJ,Wales,1,640328.77,69.523
B51 7RE,West Midlands,1,640212.28,53.478
E5 6WP,Greater London,1,640095.6,40.108
SW61 1ZT,Greater London,1,639640.09,13.369
PO98 6KV,South East,1,639147.19,26.736
LE17 5VS,East Midlands,1,638918.85,26.735
WS63 2WU,West Midlands,1,638901.69,13.368
IP47 4ZY,East of England,1,638603.73,13.367
BH30 3PW,South West,1,638542.47,26.734
RG4 2BG,South East,1,638470.81,13.367
CH18 8CW,North West,1,638335.95,13.367
NW79 8DG,Greater London,1,638052.48,53.465
SY25 2ZF,Wales,1,637921.33,34.752
NN12 4RF,East Midlands,1,637860.57,26.732
CO6 5YT,East of England,1,637746.7,40.097
L17 7KG,North West,1,637565.92,13.365
PO95 6EV,South East,1,637043.73,26.729
N24 7ZF,Greater London,1,636435.13,26.727
HU73 4VH,Yorkshire and the Humber,1,636268.66,13.363
CF13 8UJ,Wales,1,636222.56,26.727
L15 8DB,North West,1,636151.55,26.726
DD82 6UU,Scotland,1,636123.83,48.107
LL92 6PM,Wales,1,636075.69,13.363
LN45 7EG,East Midlands,1,636014.43,40.089
E35 3HR,Greater London,1,635993.39,13.363
RH49 5DU,South East,1,635922.14,13.363
HG22 5XD,Yorkshire and the Humber,1,635711.43,26.725
BA92 8PW,South West,1,635637.95,13.362
E48 7TN,Greater London,1,635446.66,17.371
CM70 4TY,East of England,1,635302.73,26.724
RG49 7CD,South East,1,635081.61,13.362
EC86 5AU,Greater London,1,635045.23,26.723
PO96 6KU,South East,1,634873.05,26.722
ST11 3FN,West Midlands,1,634766.84,26.722
N41 8BM,Greater London,1,634763.57,13.361
CV98 2UB,West Midlands,1,634492.09,40.082
LS75 3YV,Yorkshire and the Humber,1,634352.55,40.081
SE6 8SP,Greater London,1,634232.95,13.36
WN60 8FC,North West,1,634206.32,13.36
SW45 3VY,Greater London,1,634049.76,40.08
NW79 2AP,Greater London,1,634043.45,26.72
DL26 8RU,North East,1,633630.45,13.359
IV56 3DZ,Scotland,1,633544.87,13.359
EX78 4PR,South West,1,633323.47,26.717
E15 5CE,Greater London,1,633275.82,53.435
WN54 2VM,North West,1,633240.1,26.717
WS23 3DK,West Midlands,1,633099.3,13.358
SW98 6WD,Greater London,1,633000.49,13.358
IV7 4MZ,Scotland,1,632881.31,26.716
CF26 3KW,Wales,1,632693.0,52.095
HG36 5GU,Yorkshire and the Humber,1,632676.12,13.358
SY39 8AT,Wales,1,632673.49,34.73
SW45 2VC,Greater London,1,632609.7,26.715
M6 2UV,North West,1,632602.96,58.773
NW62 1EP,Greater London,1,632420.6,26.715
PO6 6ZY,South East,1,632038.83,13.357
HG36 8CP,Yorkshire and the Humber,1,631643.06,13.356
LU66 6FT,East of England,1,631558.82,26.712
RH47 4RP,South East,1,631472.1,13.356
WN73 1BY,North West,1,631042.73,26.71
RH21 3GT,South East,1,631032.56,26.71
BH95 4MP,South West,1,631001.42,40.065
IV28 4DU,Scotland,1,630964.76,13.355
LU15 3YH,East of England,1,630792.26,13.355
DE60 3JC,East Midlands,1,630715.41,13.355
GL35 6HT,South West,1,630484.41,40.063
NW20 1KA,Greater London,1,630331.05,40.062
PO86 7AX,South East,1,630139.03,34.72
WA24 7TA,North West,1,630045.62,53.414
EH15 1AV,Scotland,1,630005.67,26.707
NW12 6CF,Greater London,1,629841.99,13.353
LN1 8WX,East Midlands,1,629837.72,13.353
EX78 8FR,South West,1,629797.08,40.059
CH39 1WK,North West,1,629744.07,26.706
BA75 8DS,South West,1,629670.85,26.706
EH50 8SK,Scotland,1,629638.45,48.07
DL88 1XV,North East,1,629616.62,13.353
HU91 7RW,Yorkshire and the Humber,1,629306.58,26.705
OX40 3WD,South East,1,629250.73,13.352
EC77 6TY,Greater London,1,628906.81,26.703
BH90 2DR,South West,1,628869.22,13.352
SE40 5UM,Greater London,1,628580.9,13.351
WV31 6NR,West Midlands,1,628513.28,26.702
LS96 1KC,Yorkshire and the Humber,1,628182.59,26.701
SW13 6ZK,Greater London,1,628031.66,40.051
RG29 3FN,South East,1,627922.64,13.35
E92 7VA,Greater London,1,627705.2,69.419
EH61 8DT,Scotland,1,627595.63,13.35
WS75 2GX,West Midlands,1,627346.31,26.699
PO92 8EJ,South East,1,627261.27,13.349
WS58 5NM,West Midlands,1,627026.91,26.697
BT73 4WH,Northern Ireland,1,627011.1,13.349
NN11 8XV,East Midlands,1,626980.38,16.018
NW63 5ZV,Greater London,1,626860.57,40.045
LD17 7MW,Wales,1,626803.86,16.018
DE36 3SV,East Midlands,1,626788.21,13.348
G76 8PT,Scotland,1,626519.58,13.348
WV57 2KF,West Midlands,1,626451.95,16.017
HG8 2PJ,Yorkshire and the Humber,1,626309.26,17.352
EC30 4XD,Greater London,1,626213.84,40.042
BN19 1TY,South East,1,625999.18,13.347
LL39 8WY,Wales,1,625989.15,53.388
HU8 5WP,Yorkshire and the Humber,1,625960.34,13.347
NP28 3DS,Wales,1,625616.84,13.346
GU39 2RJ,South East,1,625566.26,13.346
AL12 2VF,East of England,1,625332.14,40.038
LD63 3MN,Wales,1,625125.37,13.346
BS28 4HS,South West,1,624940.35,13.345
HG56 4XE,Yorkshire and the Humber,1,624309.92,13.344
PO68 8HV,South East,1,624104.67,40.032
NG18 2JZ,East Midlands,1,623859.23,26.687
DL34 6FK,North East,1,623666.84,16.012
RH23 5SM,South East,1,623575.49,40.03
RH26 5EX,South East,1,623538.5,13.343
SA94 4ET,Wales,1,623426.85,13.343
DE46 4SV,East Midlands,1,623332.34,20.014
NN83 1PP,East Midlands,1,623325.17,13.343
WN67 1SZ,North West,1,623301.46,13.343
CO47 2TU,East of England,1,623221.32,17.345
CM74 6KJ,East of England,1,623148.98,26.685
N87 3EP,Greater London,1,623131.47,13.343
SY13 6TG,Wales,1,622845.07,13.342
BL27 1YR,North West,1,622841.2,26.684
NR39 2ME,East of England,1,622698.82,13.342
DY20 8ZJ,West Midlands,1,622526.19,26.683
YO38 6DF,Yorkshire and the Humber,1,622509.05,26.683
SE69 7US,Greater London,1,622371.7,13.341
L65 7AB,North West,1,622290.14,26.682
YO73 2TH,Yorkshire and the Humber,1,622248.28,16.009
M33 6VB,North West,1,622074.11,13.341
EC47 2EW,Greater London,1,621978.62,13.341
BA13 8XM,South West,1,621758.81,13.34
M34 4PM,North West,1,621570.98,13.34
WN3 5MP,North West,1,621422.2,13.34
PA7 7KV,Scotland,1,621403.53,26.679
SO51 2DU,South East,1,621341.49,26.679
WC27 6DX,Greater London,1,621325.83,26.679
W44 2TE,Greater London,1,621309.77,13.34
N47 7PJ,Greater London,1,621276.59,13.34
AB43 5TF,Scotland,1,621274.27,13.34
IP14 3CF,East of England,1,621102.07,13.339
NW39 1XE,Greater London,1,620981.77,40.017
SO40 1AD,South East,1,620957.54,53.356
EH22 3YT,Scotland,1,620914.42,17.341
W58 6GK,Greater London,1,620719.11,26.677
NR59 3RF,East of England,1,620695.62,40.016
WC67 6NT,Greater London,1,620476.2,40.015
SY40 6BT,Wales,1,620429.02,40.015
CH75 2FC,North West,1,620276.46,26.676
HG55 6MK,Yorkshire and the Humber,1,620262.87,13.338
DY25 6TT,West Midlands,1,620257.3,13.338
NG79 1NM,East Midlands,1,619822.4,13.337
S96 1MU,Yorkshire and the Humber,1,619821.62,17.338
BD26 5VX,Yorkshire and the Humber,1,619768.5,32.009
GU92 3PE,South East,1,619758.51,40.011
LE32 1UR,East Midlands,1,619621.12,13.337
EC40 5RV,Greater London,1,619450.81,13.337
NP88 4TY,Wales,1,619418.49,26.673
G65 8KE,Scotland,1,619313.78,26.673
LN31 6XE,East Midlands,1,619203.52,40.009
SA2 2MP,Wales,1,619077.9,40.008
EC83 1BZ,Greater London,1,618922.56,40.007
YO88 8AU,Yorkshire and the Humber,1,618869.21,40.007
GU33 6VD,South East,1,618846.24,26.671
PA70 6FD,Scotland,1,618701.16,26.671
N68 4TT,Greater London,1,618639.54,40.006
S79 5UG,Yorkshire and the Humber,1,618572.65,13.335
PO16 4FV,South East,1,618398.3,26.67
N70 3EX,Greater London,1,618315.73,16.002
HD88 2TG,Yorkshire and the Humber,1,618229.29,26.669
ST47 8CR,West Midlands,1,618217.14,13.335
W30 1AG,Greater London,1,618010.51,40.003
DH38 3XU,North East,1,617870.92,34.668
B35 3UG,West Midlands,1,617807.3,26.668
PR68 8ZB,North West,1,617777.22,40.002
GL68 1HH,South West,1,617609.92,13.334
NW37 4VF,Greater London,1,617570.27,40.001
DD72 8SU,Scotland,1,617362.87,16.0
SE38 4SH,Greater London,1,616997.18,69.33
BT24 1MB,Northern Ireland,1,616986.45,13.333
B58 5AF,West Midlands,1,616928.85,13.333
B57 5SR,West Midlands,1,616669.26,39.996
E85 3RZ,Greater London,1,616494.79,13.332
GU6 5VB,South East,1,616311.59,13.332
NG62 2NX,East Midlands,1,616221.03,13.331
WA15 2SR,North West,1,615989.67,26.662
CV43 3VX,West Midlands,1,615941.11,39.993
BT13 8AJ,Northern Ireland,1,615874.13,13.331
G94 8JN,Scotland,1,615854.76,53.323
W6 6ZZ,Greater London,1,615760.95,13.331
HU29 7UC,Yorkshire and the Humber,1,615754.11,13.331
EX92 5WA,South West,1,615533.15,13.33
BA77 3AP,South West,1,615491.1,39.991
WV33 6WN,West Midlands,1,615005.27,15.995
BB37 2AN,North West,1,614885.17,13.329
WV68 3AN,West Midlands,1,614859.37,13.329
N34 7BT,Greater London,1,614638.92,26.658
WA14 2VW,North West,1,614628.14,13.329
HU93 4NG,Yorkshire and the Humber,1,614500.36,26.657
DE15 6VN,East Midlands,1,614440.1,26.657
PA13 1HN,Scotland,1,614315.67,26.657
EX61 8PU,South West,1,614178.27,13.328
CO55 6HC,East of England,1,614169.51,39.984
GU96 8XB,South East,1,614127.85,39.984
BT4 5AX,Northern Ireland,1,614065.33,13.328
DN73 2XR,Yorkshire and the Humber,1,614035.93,39.983
PR88 1XG,North West,1,613915.0,26.655
BD8 7XS,Yorkshire and the Humber,1,613837.54,26.655
AL26 4HX,East of England,1,613768.81,26.655
E34 2XA,Greater London,1,613420.33,39.98
PL10 6YT,South West,1,613322.52,26.653
SO87 3BF,South East,1,613297.24,13.327
NG90 7HD,East Midlands,1,613217.56,26.653
WS11 3JT,West Midlands,1,613165.92,26.653
RH36 3TR,South East,1,613129.27,26.653
DD46 7DA,Scotland,1,613090.29,13.326
WC44 8XX,Greater London,1,612638.07,13.326
OX51 5DA,South East,1,612613.66,13.325
BL6 2XF,North West,1,612155.56,39.974
OX55 5GB,South East,1,612154.49,39.974
HD51 8CA,Yorkshire and the Humber,1,612010.11,26.649
BA30 4KY,South West,1,611813.88,26.648
NW51 4KK,Greater London,1,611796.14,39.972
NP1 3XE,Wales,1,611716.01,34.642
SO96 4FG,South East,1,611644.22,26.648
W14 2YV,Greater London,1,611480.12,39.971
L38 2XZ,North West,1,611174.99,13.323
E14 1YG,Greater London,1,610880.18,13.323
W13 4KU,Greater London,1,610874.71,26.645
SE81 3PS,Greater London,1,610726.75,26.645
NW7 2XY,Greater London,1,610503.0,13.322
LE83 5BH,East Midlands,1,610097.0,13.321
LS9 1PW,Yorkshire and the Humber,1,610096.1,13.321
BN51 6FM,South East,1,609963.48,26.642
SW89 8SX,Greater London,1,609837.07,13.321
BT30 8XB,Northern Ireland,1,609767.89,13.321
M17 5EM,North West,1,609738.21,26.642
BL3 2MW,North West,1,609635.24,39.962
SO69 7DR,South East,1,609604.03,13.321
PA74 6KA,Scotland,1,609597.8,26.641
RG42 3WG,South East,1,609542.18,39.961
LS76 1EC,Yorkshire and the Humber,1,609301.93,34.632
YO4 7SN,Yorkshire and the Humber,1,609252.1,26.64
LE47 5EE,East Midlands,1,609250.27,26.64
BN80 7VR,South East,1,608865.38,26.639
SE29 1YV,Greater London,1,608792.98,13.319
DD58 3YM,Scotland,1,608783.04,26.638
CV63 5XH,West Midlands,1,608672.71,17.315
W67 2SX,Greater London,1,608664.54,13.319
RH24 4HE,South East,1,608585.09,13.319
NG58 8RJ,East Midlands,1,608537.47,69.258
N7 1FK,Greater London,1,608390.3,39.956
N6 5FB,Greater London,1,608259.05,51.942
S35 8XZ,Yorkshire and the Humber,1,608176.22,39.955
NW74 4HK,Greater London,1,608102.89,13.318
HU78 8GX,Yorkshire and the Humber,1,608053.06,13.318
CB28 6PV,East of England,1,607985.19,17.313
SA78 8JH,Wales,1,607725.66,53.27
HG86 2AA,Yorkshire and the Humber,1,607691.31,26.635
S61 6DR,Yorkshire and the Humber,1,607621.05,13.317
SA25 5XM,Wales,1,607611.08,13.317
NW21 2ZN,Greater London,1,607361.67,31.961
NW63 8WB,Greater London,1,607274.04,31.96
RG81 4GP,South East,1,607190.8,47.94
SE30 3TF,Greater London,1,607190.13,26.633
W65 1RX,Greater London,1,607179.31,26.633
DY56 3UR,West Midlands,1,607056.56,13.316
M76 7YU,North West,1,607049.93,47.939
WA25 4EN,North West,1,607018.68,13.316
DY21 6UB,West Midlands,1,606849.24,53.264
M34 4KF,North West,1,606821.51,13.316
CB28 7YF,East of England,1,606547.03,63.915
S78 2VT,Yorkshire and the Humber,1,606415.62,13.315
RH18 8PW,South East,1,606283.33,13.315
M38 7YV,North West,1,606256.97,26.63
BN76 5XY,South East,1,606134.44,29.293
PA38 4UJ,Scotland,1,606096.24,15.978
S9 5CU,Yorkshire and the Humber,1,605926.56,26.629
L76 1JX,North West,1,605692.99,13.314
BT62 3KN,Northern Ireland,1,605444.34,13.314
NW76 3KE,Greater London,1,605019.85,39.939
EX91 1BC,South West,1,605013.25,13.313
WA35 5DT,North West,1,604899.75,39.938
LU69 7TC,East of England,1,604766.82,13.313
EX24 3EB,South West,1,604660.29,39.937
WC78 1HR,Greater London,1,604538.04,39.937
ST39 7GZ,West Midlands,1,604531.42,26.624
G18 1YW,Scotland,1,604491.24,26.624
G43 2YT,Scotland,1,604354.73,39.936
BL16 4BG,North West,1,604301.68,26.624
ST89 5FF,West Midlands,1,604015.84,13.311
HU35 1PN,Yorkshire and the Humber,1,604003.92,13.311
IP42 7KC,East of England,1,603817.34,39.933
SY79 1WR,Wales,1,603763.91,13.311
WV90 2SV,West Midlands,1,603673.54,13.311
LD35 7XB,Wales,1,603569.73,53.242
NP78 8AX,Wales,1,603506.55,26.621
WC50 7BF,Greater London,1,603477.5,26.621
EH49 5NR,Scotland,1,603379.43,51.91
CB33 6AS,East of England,1,603197.48,15.972
DN8 2PR,Yorkshire and the Humber,1,603168.31,13.31
BN66 8UT,South East,1,603011.42,13.31
WC69 4CC,Greater London,1,602944.57,31.943
LE96 8AS,East Midlands,1,602534.8,26.618
TR90 5WH,South West,1,602411.29,13.309
SW49 4MD,Greater London,1,602155.45,26.617
W16 4BB,Greater London,1,602140.79,13.308
CH19 2KP,North West,1,602091.1,26.616
IV78 7CM,Scotland,1,601853.15,26.616
LD62 2UJ,Wales,1,601758.99,13.308
N86 2BH,Greater London,1,601358.58,39.921
